time,flux
-4.0201385524450695,1.0000103711414288
-4.0200880895857285,0.9998577358508167
-4.0200831163555675,0.9998557470351396
-4.019873123364745,1.0001106090530172
-4.019507262182809,0.9998677413925217
-4.019470116236992,0.9998470435516725
-4.01936966800021,1.0002646863964315
-4.019210564205382,0.9996972787042933
-4.019034029033074,0.9998598900178446
-4.0187909084177695,0.9999089702546009
-4.0180227193402045,1.0002252387852384
-4.017912993884873,0.9999245583599987
-4.017786175348564,1.0000986937424834
-4.017642273230503,1.000123548904397
-4.017341017626762,0.9999889096009048
-4.017232930522175,1.0002875084720833
-4.017041582228611,0.9996782081485562
-4.016624550006991,1.0000613322605547
-4.016502693843727,1.0000911153146597
-4.016318215368021,1.000255925332712
-4.0160511367079765,0.9998798236096157
-4.0159336861605235,0.9998636372665393
-4.015786994716186,1.000093822309521
-4.015340831192685,1.0000164445912012
-4.015175328454627,1.0000799341752193
-4.015169043217201,1.0002057319028592
-4.015006462442079,0.9987615184125378
-4.014621736939331,0.9999706985064295
-4.014573151672119,0.9999723687187398
-4.014380054635812,0.9998201884198356
-4.014233833002004,0.999958739904731
-4.0138764685655195,1.000054080421271
-4.013751715213829,0.9999227869671555
-4.013228882605218,0.9998465606613914
-4.013223137892528,1.0001699487674782
-4.013119368207517,1.0001022572010088
-4.013101739903944,1.0002348995245247
-4.013003388813508,0.9997932723063649
-4.012977429856241,1.0000302387808009
-4.012312157750664,1.0001531197979536
-4.012249839506982,0.9999360508615178
-4.011731213389652,0.9993702271811487
-4.011713239301466,0.99993072679279
-4.011417080937353,0.9999634812119488
-4.011257615269359,0.9998329586619155
-4.010960129837825,0.9999557584061705
-4.010890431027515,0.9999148043707262
-4.010567017863992,0.9999905786773167
-4.010495520963787,1.0002501866111815
-4.010269236470192,0.9998918795209215
-4.010238133145114,1.0000150118951399
-4.0102114503052215,0.9999728861693306
-4.009762637476646,0.9999595660181366
-4.00964082593884,1.0000271207150162
-4.00934553236276,0.9998142086890154
-4.0090729408516195,1.0001980471370098
-4.00887054985979,0.9998549367223362
-4.0087809185424765,0.9999903354320957
-4.008336439194553,0.9998949161205463
-4.0083050197699945,0.9998423143727772
-4.008263012766046,1.000078326595276
-4.008197562897692,1.0001663527166866
-4.008077497282113,1.0001107595463783
-4.007494843192546,1.0000876317556906
-4.007313739384123,0.9998615087150162
-4.006996224748048,1.00021574746973
-4.0069109029228365,1.0000275265926546
-4.006624586779608,1.0000365904036839
-4.006552167846301,0.9999917811772999
-4.006332880192336,0.9999918179841902
-4.006040784813043,0.9999764493867211
-4.005975338770866,1.000025086852775
-4.005690966605003,0.9999798305262956
-4.005396930766592,1.0000809696737614
-4.005320352654827,1.000084843222951
-4.005318869234687,1.0002328227057482
-4.005244696147541,0.9995255481077068
-4.00492079115012,1.0000506920508603
-4.004540389153417,0.9999426912043629
-4.004539232514414,1.0002106456175055
-4.004237824130146,0.9998397326042401
-4.003970811147031,0.9997150876921936
-4.003958317615386,0.9998794576515587
-4.003866020211925,1.0002169927020828
-4.003625523546139,0.9999258331204799
-4.003443606074965,0.9999551511785961
-4.003295625666921,1.0000997227421824
-4.003151219579365,1.0001884581497587
-4.002521245157914,0.9997994785967783
-4.002181564342358,0.9998573496737276
-4.002085049736032,1.000088162829598
-4.001828980317378,1.0001340502008496
-4.0017211711470955,1.0000166861954747
-4.001540793172307,1.000136683560866
-4.001061073266685,0.9998754546470955
-4.000909875223133,1.0000303951440241
-4.000880812515355,0.999856761386874
-4.000526561818636,1.000174730740644
-4.000471393705537,0.9998447458462055
-4.000353696951292,1.0002970605772503
-3.999655273873318,0.9999308717455602
-3.999650099826727,1.000074869012014
-3.999438984766824,0.9997860535521665
-3.9990740243555982,1.0001028743179807
-3.999037190221063,0.9997784139242168
-3.9989369321486237,0.9997615602845933
-3.998776784581436,0.9996915503580562
-3.9985997639499065,0.9996779700070152
-3.997588491859186,1.00002700992835
-3.9974801445284345,0.999887073833127
-3.9973524078244824,0.9998448760031867
-3.997209055885317,0.9998920814961884
-3.9969081767541548,1.0000549749595617
-3.9968000194656157,0.9997585644939736
-3.9966071405434,0.9999402898552107
-3.99619183219978,0.9998773351721149
-3.996068658222402,1.0003260044254787
-3.9958848561124727,1.0001939682776082
-3.9956169319425188,0.9999885770067998
-3.995500274408822,0.9998570162860061
-3.9953539545550347,0.9997728005589214
-3.994906657270044,1.0000856784277687
-3.994742292600843,0.9999565186780868
-3.994736225474765,1.0000880338526497
-3.994572245496647,0.9984712669204007
-3.994188181182006,0.9999141229289392
-3.994140340616407,0.9998061648412861
-3.9939463466072893,0.9999378732199109
-3.993799658031539,1.000051963611599
-3.9934422870176105,0.9999164417249375
-3.993318636992143,1.0002531641946886
-3.9927945508233145,1.0000457108193106
-3.9927899395302835,1.0001293084595502
-3.9926864847413883,1.0000582537412526
-3.9926679888016663,1.0002379954783238
-3.9925705322465626,0.999844268849397
-3.992543536254279,0.9999385089805517
-3.9918792309781224,1.0000753050391982
-3.9918154997506288,0.9997833379097633
-3.991297380207328,0.9994855693304942
-3.9912791813212425,0.9999747823742746
-3.990983696310594,1.0000245844746418
-3.99082321841862,1.0000667220698138
-3.9905272073798397,1.000012249467178
-3.9904573799306533,0.9998036684257182
-3.990132726470875,1.0000618946377957
-3.990061429223034,1.0001954936856672
-3.989836078504065,0.9996875501970732
-3.989805213299197,1.0001530969000916
-3.989777246922175,1.0001232065032968
-3.9893290561006634,0.9995858872226111
-3.9892080302280477,0.9999386210432282
-3.988638877698071,1.0000316443906079
-3.988437458359481,1.0003676999740068
-3.9883480937496705,1.0001211656601843
-3.9879032145152027,1.0000008340065951
-3.9878708177839313,1.0002068347089588
-3.9878291376814503,1.00000901460892
-3.9877645869250173,0.9998985054949041
-3.9876446307035365,1.0001745287901123
-3.9870620149944624,0.999907403358686
-3.9868793985218676,1.000206663438418
-3.986562960254571,0.9996907827174091
-3.986476948319332,1.0002579839785395
-3.986191698780558,0.999822773012394
-3.98611865458044,1.0001356704059607
-3.9858986505285303,0.9998699837357238
-3.9856080633970428,1.0000932478704279
-3.985542370903629,1.0001354692639175
-3.9852568576347815,1.0000413531687715
-3.984963859347926,0.9997559017886921
-3.984887529499165,0.9998325765116405
-3.984884702085908,0.9999747738743214
-3.984811239335952,0.9996720292943762
-3.984487080902462,1.0002587023245697
-3.9841061594605067,1.0000984135872706
-3.984106128557666,1.0000960941022037
-3.9838036692413454,1.000056607315767
-3.983537797994234,1.0001115206027906
-3.9835253808092124,1.0002966607095234
-3.983433190646091,1.0001047935182552
-3.983191769300691,1.0000604986635024
-3.9830098035170285,1.000070426422471
-3.9828627605362064,1.0001612019445745
-3.9827184411199434,1.000105328003637
-3.98208700312498,0.9999448151253179
-3.9817477198750346,0.9997450934967023
-3.9816518605632685,1.0000794653069005
-3.9813961351373393,1.0000928145274581
-3.9812881737103676,0.9997047739846406
-3.9811064684262862,1.000235395368547
-3.980628086307249,0.9997117304626244
-3.980475746462221,0.9998402765742234
-3.980446696683917,1.0001768462708973
-3.9800923054957638,1.0000564950607347
-3.980038541911534,1.0002000630320869
-3.9799202145355763,1.0001401935003815
-3.9792702346202815,0.9998381748362645
-3.979222558103461,1.0002446991127802
-3.979217083538003,1.0000044110855109
-3.9786408867549086,0.9999160197285095
-3.9786041640952874,1.000017722101042
-3.978503996419346,1.0004900671180177
-3.9783432054173447,1.0000887268854686
-3.9781653989823926,1.0000229341825988
-3.9779252998684718,0.9994600788126875
-3.9771541642609907,1.0001103023199778
-3.977047295404826,1.0001147127285077
-3.9769184405389515,1.0004176319246034
-3.9767756387712674,1.0000165844147306
-3.9764752358079183,0.9999943951779927
-3.9763671085254715,1.000021336219484
-3.976172898859712,1.0000078659949108
-3.9757589143984613,1.0002579531075548
-3.975634722827426,0.9997817464541402
-3.9754514970897548,0.9996459028143816
-3.9751826271108053,1.000004402721453
-3.9750667631149494,0.9995987269018926
-3.974921114635513,0.999929092587369
-3.974472383106481,0.9999770017284453
-3.974309256754302,0.9997829515985639
-3.974303407725086,1.0001394953840845
-3.9741381284937685,0.9993626903451134
-3.973754525882294,1.0001093326779738
-3.9737074294143713,1.0001884025433687
-3.9735126390370117,1.0002087789299945
-3.9733653831694844,1.000076778985233
-3.9730082053467823,0.9999148955187974
-3.972885558996012,1.0001894265633997
-3.9723601191498212,0.9999040539583397
-3.972356741626371,1.0002303718258474
-3.9722536011733967,0.9998873072685976
-3.9722342381578057,1.0001470815906566
-3.9721376759052043,0.9999055123251606
-3.9721097428860817,0.9997824270477533
-3.9714464042061692,1.0000184678067578
-3.971381059928063,0.9999435081835585
-3.9708634472643602,0.9995935449394313
-3.970845123813751,0.9999219020464466
-3.9705502119085745,0.9997721179000763
-3.970389021496623,0.9998623841405526
-3.9700943848862362,0.999839213764824
-3.970024428827223,0.9999155174260183
-3.969698635545115,1.0000288008764053
-3.9696272379544237,0.9998610462312308
-3.9694031205320446,0.9999124822151358
-3.969372493512925,0.9998902723390506
-3.969343043430042,0.9998836616318869
-3.968895574958273,1.0000700711087576
-3.968775034392073,1.000167841417814
-3.9684770983554802,1.0001095502701713
-3.9682048143044484,1.0003016351526992
-3.968004266865698,0.9999735055868005
-3.9679152689641404,0.9997804569454593
-3.9674698900749927,1.0000055997899244
-3.9673954625911336,1.000114741843389
-3.967331710829445,0.9999705241574518
-3.967211764233959,1.0000259355660603
-3.9666292867391912,1.0001331528213353
-3.9664450576523254,0.9998121365499585
-3.9661296957610945,0.9999766626604234
-3.96604309394942,1.0000300280225796
-3.9657588108906476,1.0001607758812818
-3.9656853413090296,0.9995013916604242
-3.965464320783895,0.9999350218029324
-3.965175241929317,1.000399760537178
-3.965109403269223,1.0003749312048724
-3.964822848905396,0.9999687913548114
-3.9645309877562473,1.0003345910463912
-3.9644547064525026,0.999930289399091
-3.964450434849057,1.0000818793340736
-3.9643776829892636,0.9996818232415919
-3.964053570896402,1.000098695825608
-3.9636732248352717,1.000105501020895
-3.963671930007757,0.9997096472183917
-3.963369414228103,0.9999433320447195
-3.963104585072745,1.0000720025224725
-3.9630924438502437,1.0002639382202703
-3.963000360971085,1.0001719689428865
-3.962758115514378,0.9998606977142777
-3.9625760009520206,1.0000776839661603
-3.9624298953109793,1.0001943254814798
-3.9622854626662423,1.0001905448346984
-3.9616526610985288,0.9999477887649986
-3.9613139758668474,0.9999590062006697
-3.961218471621813,0.9997108524681607
-3.960963389885302,1.0000179452008235
-3.960855276514475,1.000201902339576
-3.9606721435929977,1.0000627682665342
-3.960195099347986,0.9998549696644882
-3.960041617934312,1.0000442219177412
-3.960012681078784,1.0003434487040532
-3.9596580490637208,1.0001568510600258
-3.9596055899349887,1.000087053248724
-3.9594868323462094,0.9996898341720556
-3.9588360760571333,0.9997362507674059
-3.9587896423975644,1.000055673080971
-3.958784067474823,0.9998792914497514
-3.9585707069379423,1.0000719905163222
-3.958207749161463,0.9999149467066912
-3.958171337789082,0.999937437147229
-3.958071160683586,1.0002295539631674
-3.9579095264853223,0.9999881933246488
-3.9577312341401036,0.9998884935163489
-3.9574923454618647,0.9988046155728502
-3.956719736778449,0.9998967167344592
-3.9566143462877323,1.000028797703038
-3.956484573479769,0.9998617816006429
-3.956342422124574,0.9996943216305567
-3.9559341978254015,1.0001834419065467
-3.9557385571243415,1.000253023921904
-3.955326096532367,0.9999579604456621
-3.9552005876637573,1.0003617302297523
-3.9550181383071545,0.9999631845923349
-3.954748322177207,0.9998618463538682
-3.9544881748243688,1.0000513413434606
-3.954038209409341,1.0001199948760877
-3.953876221366179,1.000223957762519
-3.953870589975407,0.9998276266271237
-3.953703811263823,0.9997367934058436
-3.953321070584105,0.9992994169102305
-3.9532744181024024,1.0002218781790926
-3.95307893147415,0.999975149984182
-3.9529310084230835,0.9999115613264796
-3.952452480999881,0.9999278543201042
-3.951925887594266,1.0000553541379182
-3.951923543729702,1.0001749543128502
-3.951820817475199,1.0001961116468554
-3.951800487513945,1.0001851609668782
-3.9517048194474307,1.0000418223735876
-3.9516757497564354,1.00002570532949
-3.9510133775565253,0.9997119857842064
-3.95094682010702,0.9999467298384369
-3.950429414546175,0.999609644404366
-3.9504110662991883,1.0002850306108328
-3.9501169277409085,0.9999439100885881
-3.9499547244792668,1.0000720853996325
-3.9496616623424625,1.000216320225287
-3.949591477963867,1.0000573531156367
-3.9492644446256646,0.9999837807549236
-3.9491931466793315,1.0003368829991448
-3.9489700630250963,0.9997062549711613
-3.948939673791429,0.9999254193138243
-3.9489088397559566,0.9999874583954665
-3.9484618942872642,1.000042578628534
-3.948342138440272,0.9999863203795655
-3.9480428815919577,0.9997493217388916
-3.9477707507362028,0.9998545567443637
-3.947571175831051,1.0000018498327274
-3.947482344170573,1.0001313685717694
-3.947036665628473,1.000257115627328
-3.947002113816764,0.9999300241333435
-3.946961687965717,0.9998877069563481
-3.9468989346254624,0.9999999403321601
-3.9467788978809693,0.999854379431523
